country,year,age,sex,gdp_for_year,suicides/100k
Antigua and Barbuda,2015,19.5,1,1364863037,0
Antigua and Barbuda,2015,29.5,1,1364863037,0
Antigua and Barbuda,2015,44.5,1,1364863037,0
Antigua and Barbuda,2015,9.5,1,1364863037,0
Antigua and Barbuda,2015,87.5,1,1364863037,0
Antigua and Barbuda,2015,19.5,0,1364863037,0
Antigua and Barbuda,2015,29.5,0,1364863037,0
Antigua and Barbuda,2015,44.5,0,1364863037,0
Antigua and Barbuda,2015,9.5,0,1364863037,0
Antigua and Barbuda,2015,64.5,0,1364863037,0
Antigua and Barbuda,2015,87.5,0,1364863037,0
Argentina,1985,87.5,0,88416668900,55.65
Argentina,1985,64.5,0,88416668900,24.29
Argentina,1985,44.5,0,88416668900,12.37
Argentina,1985,64.5,1,88416668900,9.11
Argentina,1985,29.5,0,88416668900,7.92
Argentina,1985,87.5,1,88416668900,7.64
Argentina,1985,19.5,0,88416668900,6.46
Argentina,1985,44.5,1,88416668900,4.23
Argentina,1985,29.5,1,88416668900,2.97
Argentina,1985,19.5,1,88416668900,2.93
Argentina,1985,9.5,0,88416668900,0.53
Argentina,1985,9.5,1,88416668900,0.37
Argentina,1986,87.5,0,110934442763,63.01
Argentina,1986,64.5,0,110934442763,26.39
Argentina,1986,44.5,0,110934442763,14.2
Argentina,1986,29.5,0,110934442763,9.3
Argentina,1986,87.5,1,110934442763,8.89
Argentina,1986,64.5,1,110934442763,8.67
Argentina,1986,19.5,0,110934442763,7.66
Argentina,1986,44.5,1,110934442763,5.57
Argentina,1986,29.5,1,110934442763,4.37
Argentina,1986,19.5,1,110934442763,4.27
Argentina,1986,9.5,0,110934442763,0.33
Argentina,1986,9.5,1,110934442763,0.24
Argentina,1987,87.5,0,111106191358,54.08
Argentina,1987,64.5,0,111106191358,26.15
Argentina,1987,44.5,0,111106191358,14.14
Argentina,1987,87.5,1,111106191358,10.42
Argentina,1987,64.5,1,111106191358,9.54
Argentina,1987,29.5,0,111106191358,8.44
Argentina,1987,19.5,0,111106191358,7.27
Argentina,1987,44.5,1,111106191358,6.11
Argentina,1987,29.5,1,111106191358,4
Argentina,1987,19.5,1,111106191358,3.88
Argentina,1987,9.5,0,111106191358,0.48
Argentina,1987,9.5,1,111106191358,0.47
Argentina,1988,87.5,0,126206817196,55.1
Argentina,1988,64.5,0,126206817196,26.46
Argentina,1988,44.5,0,126206817196,13.62
Argentina,1988,87.5,1,126206817196,10.13
Argentina,1988,64.5,1,126206817196,9.66
Argentina,1988,29.5,0,126206817196,9.45
Argentina,1988,19.5,0,126206817196,8.36
Argentina,1988,44.5,1,126206817196,5.64
Argentina,1988,19.5,1,126206817196,4.11
Argentina,1988,29.5,1,126206817196,2.74
Argentina,1988,9.5,0,126206817196,0.62
Argentina,1988,9.5,1,126206817196,0.35
Argentina,1989,87.5,0,76636898036,52
Argentina,1989,64.5,0,76636898036,26.03
Argentina,1989,44.5,0,76636898036,12.97
Argentina,1989,87.5,1,76636898036,10.45
Argentina,1989,29.5,0,76636898036,9.58
Argentina,1989,64.5,1,76636898036,8.22
Argentina,1989,19.5,0,76636898036,7.22
Argentina,1989,44.5,1,76636898036,4.66
Argentina,1989,29.5,1,76636898036,3.71
Argentina,1989,19.5,1,76636898036,3.19
Argentina,1989,9.5,0,76636898036,0.55
Argentina,1989,9.5,1,76636898036,0.35
Argentina,1990,87.5,0,141352368715,54.97
Argentina,1990,64.5,0,141352368715,23.59
Argentina,1990,44.5,0,141352368715,12.13
Argentina,1990,87.5,1,141352368715,9.49
Argentina,1990,29.5,0,141352368715,7.92
Argentina,1990,64.5,1,141352368715,7.67
Argentina,1990,19.5,0,141352368715,6.6
Argentina,1990,44.5,1,141352368715,4.5
Argentina,1990,19.5,1,141352368715,3.54
Argentina,1990,29.5,1,141352368715,3.38
Argentina,1990,9.5,0,141352368715,0.67
Argentina,1990,9.5,1,141352368715,0.44
Argentina,1991,87.5,0,189719984268,46.46
Argentina,1991,64.5,0,189719984268,21.08
Argentina,1991,44.5,0,189719984268,11.12
Argentina,1991,29.5,0,189719984268,9.4
Argentina,1991,87.5,1,189719984268,7.6
Argentina,1991,64.5,1,189719984268,6.74
Argentina,1991,19.5,0,189719984268,6.54
Argentina,1991,44.5,1,189719984268,3.6
Argentina,1991,29.5,1,189719984268,3.33
Argentina,1991,19.5,1,189719984268,2.27
Argentina,1991,9.5,0,189719984268,0.83
Argentina,1991,9.5,1,189719984268,0.27
Argentina,1992,87.5,0,228788617202,47.91
Argentina,1992,64.5,0,228788617202,23.25
Argentina,1992,44.5,0,228788617202,13.49
Argentina,1992,29.5,0,228788617202,9.84
Argentina,1992,19.5,0,228788617202,8.79
Argentina,1992,87.5,1,228788617202,6.78
Argentina,1992,64.5,1,228788617202,5.79
Argentina,1992,44.5,1,228788617202,3.73
Argentina,1992,29.5,1,228788617202,3.39
Argentina,1992,19.5,1,228788617202,2.84
Argentina,1992,9.5,0,228788617202,0.65
Argentina,1992,9.5,1,228788617202,0.4
Argentina,1993,87.5,0,236741715015,55.37
Argentina,1993,64.5,0,236741715015,23.95
Argentina,1993,44.5,0,236741715015,13.48
Argentina,1993,29.5,0,236741715015,9.97
Argentina,1993,87.5,1,236741715015,8.3
Argentina,1993,19.5,0,236741715015,8.01
Argentina,1993,64.5,1,236741715015,4.91
Argentina,1993,44.5,1,236741715015,3.77
Argentina,1993,29.5,1,236741715015,3.24
Argentina,1993,19.5,1,236741715015,2.54
Argentina,1993,9.5,0,236741715015,0.74
Argentina,1993,9.5,1,236741715015,0.49
Argentina,1994,87.5,0,257440000000,45.38
Argentina,1994,64.5,0,257440000000,23.22
Argentina,1994,44.5,0,257440000000,14.13
Argentina,1994,29.5,0,257440000000,9.54
Argentina,1994,19.5,0,257440000000,8.26
Argentina,1994,64.5,1,257440000000,5.2
Argentina,1994,87.5,1,257440000000,4.72
Argentina,1994,44.5,1,257440000000,4.12
Argentina,1994,19.5,1,257440000000,3.3
Argentina,1994,29.5,1,257440000000,3.04
Argentina,1994,9.5,0,257440000000,0.8
Argentina,1994,9.5,1,257440000000,0.34
Argentina,1995,87.5,0,258031750000,43.8
Argentina,1995,64.5,0,258031750000,23.26
Argentina,1995,44.5,0,258031750000,12.8
Argentina,1995,29.5,0,258031750000,9.06
Argentina,1995,19.5,0,258031750000,8.9
Argentina,1995,87.5,1,258031750000,6.6
Argentina,1995,64.5,1,258031750000,5.1
Argentina,1995,44.5,1,258031750000,3.52
Argentina,1995,19.5,1,258031750000,3.31
Argentina,1995,29.5,1,258031750000,2.59
Argentina,1995,9.5,1,258031750000,0.58
Argentina,1995,9.5,0,258031750000,0.45
Argentina,1996,87.5,0,272149750000,42.4
Argentina,1996,64.5,0,272149750000,20.75
Argentina,1996,44.5,0,272149750000,13.62
Argentina,1996,29.5,0,272149750000,9.25
Argentina,1996,19.5,0,272149750000,8.79
Argentina,1996,87.5,1,272149750000,7.7
Argentina,1996,64.5,1,272149750000,4.94
Argentina,1996,44.5,1,272149750000,4.38
Argentina,1996,19.5,1,272149750000,3.36
Argentina,1996,29.5,1,272149750000,2.14
Argentina,1996,9.5,0,272149750000,0.42
Argentina,1996,9.5,1,272149750000,0.28
Argentina,1997,87.5,0,292859000000,39.78
Argentina,1997,64.5,0,292859000000,20.29
Argentina,1997,44.5,0,292859000000,12.73
Argentina,1997,29.5,0,292859000000,8.66
Argentina,1997,19.5,0,292859000000,8.13
Argentina,1997,87.5,1,292859000000,5.5
Argentina,1997,64.5,1,292859000000,4.91
Argentina,1997,44.5,1,292859000000,4.04
Argentina,1997,19.5,1,292859000000,3.57
Argentina,1997,29.5,1,292859000000,2.91
Argentina,1997,9.5,0,292859000000,0.55
Argentina,1997,9.5,1,292859000000,0.33
Argentina,1998,87.5,0,298948250000,39.87
Argentina,1998,64.5,0,298948250000,22.77
Argentina,1998,44.5,0,298948250000,12.73
Argentina,1998,19.5,0,298948250000,10.08
Argentina,1998,29.5,0,298948250000,10.05
Argentina,1998,87.5,1,298948250000,6
Argentina,1998,64.5,1,298948250000,5.19
Argentina,1998,19.5,1,298948250000,3.56
Argentina,1998,44.5,1,298948250000,3.55
Argentina,1998,29.5,1,298948250000,2.07
Argentina,1998,9.5,1,298948250000,0.6
Argentina,1998,9.5,0,298948250000,0.46
Argentina,1999,87.5,0,283523000000,39.55
Argentina,1999,64.5,0,283523000000,23.46
Argentina,1999,44.5,0,283523000000,13.47
Argentina,1999,19.5,0,283523000000,10.82
Argentina,1999,29.5,0,283523000000,10.42
Argentina,1999,64.5,1,283523000000,5.02
Argentina,1999,87.5,1,283523000000,4.82
Argentina,1999,44.5,1,283523000000,3.36
Argentina,1999,19.5,1,283523000000,3.13
Argentina,1999,29.5,1,283523000000,1.95
Argentina,1999,9.5,0,283523000000,0.6
Argentina,1999,9.5,1,283523000000,0.59
Argentina,2000,87.5,0,284203750000,44.18
Argentina,2000,64.5,0,284203750000,25.8
Argentina,2000,44.5,0,284203750000,14.11
Argentina,2000,19.5,0,284203750000,14
Argentina,2000,29.5,0,284203750000,12.72
Argentina,2000,64.5,1,284203750000,4.82
Argentina,2000,87.5,1,284203750000,4.56
Argentina,2000,44.5,1,284203750000,4.09
Argentina,2000,19.5,1,284203750000,3.57
Argentina,2000,29.5,1,284203750000,2.41
Argentina,2000,9.5,1,284203750000,0.62
Argentina,2000,9.5,0,284203750000,0.51
Argentina,2001,87.5,0,268696750000,45.66
Argentina,2001,64.5,0,268696750000,27.94
Argentina,2001,19.5,0,268696750000,15.58
Argentina,2001,44.5,0,268696750000,15.08
Argentina,2001,29.5,0,268696750000,14.02
Argentina,2001,87.5,1,268696750000,5.83
Argentina,2001,19.5,1,268696750000,5.09
Argentina,2001,64.5,1,268696750000,4.91
Argentina,2001,44.5,1,268696750000,4.88
Argentina,2001,29.5,1,268696750000,3.05
Argentina,2001,9.5,0,268696750000,0.82
Argentina,2001,9.5,1,268696750000,0.7
Argentina,2002,87.5,0,97724004252,41.31
Argentina,2002,64.5,0,97724004252,25.76
Argentina,2002,19.5,0,97724004252,16.27
Argentina,2002,29.5,0,97724004252,14.94
Argentina,2002,44.5,0,97724004252,14.77
Argentina,2002,64.5,1,97724004252,6.35
Argentina,2002,87.5,1,97724004252,5.73
Argentina,2002,19.5,1,97724004252,4.84
Argentina,2002,44.5,1,97724004252,4.45
Argentina,2002,29.5,1,97724004252,3.28
Argentina,2002,9.5,0,97724004252,1.05
Argentina,2002,9.5,1,97724004252,0.67
Argentina,2003,87.5,0,127586973492,46.75
Argentina,2003,64.5,0,127586973492,23.83
Argentina,2003,19.5,0,127586973492,19.15
Argentina,2003,29.5,0,127586973492,16.02
Argentina,2003,44.5,0,127586973492,14.75
Argentina,2003,87.5,1,127586973492,6.51
Argentina,2003,19.5,1,127586973492,5.49
Argentina,2003,64.5,1,127586973492,5.15
Argentina,2003,44.5,1,127586973492,4.45
Argentina,2003,29.5,1,127586973492,2.41
Argentina,2003,9.5,0,127586973492,1.05
Argentina,2003,9.5,1,127586973492,0.73
Argentina,2004,87.5,0,164657930453,38.25
Argentina,2004,64.5,0,164657930453,20.33
Argentina,2004,19.5,0,164657930453,19.59
Argentina,2004,29.5,0,164657930453,15.19
Argentina,2004,44.5,0,164657930453,13.98
Argentina,2004,19.5,1,164657930453,4.88
Argentina,2004,64.5,1,164657930453,4.7
Argentina,2004,87.5,1,164657930453,4.66
Argentina,2004,44.5,1,164657930453,4.16
Argentina,2004,29.5,1,164657930453,3.37
Argentina,2004,9.5,0,164657930453,1.22
Argentina,2004,9.5,1,164657930453,0.73
Argentina,2005,87.5,0,198737095012,37.43
Argentina,2005,64.5,0,198737095012,19.52
Argentina,2005,19.5,0,198737095012,19.08
Argentina,2005,29.5,0,198737095012,15.01
Argentina,2005,44.5,0,198737095012,12.43
Argentina,2005,64.5,1,198737095012,5.47
Argentina,2005,87.5,1,198737095012,5.36
Argentina,2005,19.5,1,198737095012,4.54
Argentina,2005,44.5,1,198737095012,3.8
Argentina,2005,29.5,1,198737095012,3.45
Argentina,2005,9.5,0,198737095012,1.47
Argentina,2005,9.5,1,198737095012,0.62
Argentina,2006,87.5,0,232557260817,39.68
Argentina,2006,19.5,0,232557260817,19.54
Argentina,2006,64.5,0,232557260817,19.17
Argentina,2006,29.5,0,232557260817,15.74
Argentina,2006,44.5,0,232557260817,13.34
Argentina,2006,19.5,1,232557260817,5.35
Argentina,2006,64.5,1,232557260817,3.85
Argentina,2006,44.5,1,232557260817,3.52
Argentina,2006,29.5,1,232557260817,3.42
Argentina,2006,87.5,1,232557260817,2.74
Argentina,2006,9.5,0,232557260817,1.11
Argentina,2006,9.5,1,232557260817,0.76
Argentina,2007,87.5,0,287530508431,35.43
Argentina,2007,19.5,0,287530508431,17.07
Argentina,2007,64.5,0,287530508431,16.96
Argentina,2007,29.5,0,287530508431,15.68
Argentina,2007,44.5,0,287530508431,12.87
Argentina,2007,19.5,1,287530508431,4.43
Argentina,2007,29.5,1,287530508431,4.04
Argentina,2007,64.5,1,287530508431,3.56
Argentina,2007,44.5,1,287530508431,3.37
Argentina,2007,87.5,1,287530508431,2.67
Argentina,2007,9.5,0,287530508431,1.27
Argentina,2007,9.5,1,287530508431,1
Argentina,2008,87.5,0,361558037110,32.19
Argentina,2008,19.5,0,361558037110,18.33
Argentina,2008,64.5,0,361558037110,17.6
Argentina,2008,29.5,0,361558037110,16.74
Argentina,2008,44.5,0,361558037110,12.94
Argentina,2008,19.5,1,361558037110,5.42
Argentina,2008,44.5,1,361558037110,3.71
Argentina,2008,64.5,1,361558037110,3.5
Argentina,2008,87.5,1,361558037110,3.03
Argentina,2008,29.5,1,361558037110,2.97
Argentina,2008,9.5,0,361558037110,1.1
Argentina,2008,9.5,1,361558037110,0.58
Argentina,2009,87.5,0,332976484578,27.09
Argentina,2009,19.5,0,332976484578,17.72
Argentina,2009,64.5,0,332976484578,16.17
Argentina,2009,29.5,0,332976484578,15.7
Argentina,2009,44.5,0,332976484578,11.87
Argentina,2009,19.5,1,332976484578,4.91
Argentina,2009,64.5,1,332976484578,3.56
Argentina,2009,29.5,1,332976484578,3.29
Argentina,2009,44.5,1,332976484578,3.17
Argentina,2009,87.5,1,332976484578,2.06
Argentina,2009,9.5,0,332976484578,0.96
Argentina,2009,9.5,1,332976484578,0.82
Argentina,2010,87.5,0,423627422092,31.35
Argentina,2010,19.5,0,423627422092,19.77
Argentina,2010,29.5,0,423627422092,14.98
Argentina,2010,64.5,0,423627422092,14.49
Argentina,2010,44.5,0,423627422092,12.33
Argentina,2010,19.5,1,423627422092,4.47
Argentina,2010,44.5,1,423627422092,3.37
Argentina,2010,29.5,1,423627422092,3.15
Argentina,2010,64.5,1,423627422092,3.08
Argentina,2010,87.5,1,423627422092,2.75
Argentina,2010,9.5,0,423627422092,0.92
Argentina,2010,9.5,1,423627422092,0.58
Argentina,2011,87.5,0,530163281575,26.38
Argentina,2011,19.5,0,530163281575,19.96
Argentina,2011,29.5,0,530163281575,15.65
Argentina,2011,64.5,0,530163281575,14.92
Argentina,2011,44.5,0,530163281575,10.64
Argentina,2011,19.5,1,530163281575,5.1
Argentina,2011,44.5,1,530163281575,3.21
Argentina,2011,29.5,1,530163281575,3.16
Argentina,2011,64.5,1,530163281575,2.85
Argentina,2011,87.5,1,530163281575,2.38
Argentina,2011,9.5,1,530163281575,0.84
Argentina,2011,9.5,0,530163281575,0.78
Argentina,2012,87.5,0,545982375701,32.68
Argentina,2012,19.5,0,545982375701,21.4
Argentina,2012,29.5,0,545982375701,18.85
Argentina,2012,64.5,0,545982375701,15.88
Argentina,2012,44.5,0,545982375701,11.44
Argentina,2012,19.5,1,545982375701,6.03
Argentina,2012,44.5,1,545982375701,3.28
Argentina,2012,64.5,1,545982375701,3.24
Argentina,2012,29.5,1,545982375701,3.16
Argentina,2012,87.5,1,545982375701,2.57
Argentina,2012,9.5,0,545982375701,0.8
Argentina,2012,9.5,1,545982375701,0.49
Argentina,2013,87.5,0,552025140252,24.03
Argentina,2013,19.5,0,552025140252,19.96
Argentina,2013,29.5,0,552025140252,15.25
Argentina,2013,64.5,0,552025140252,13.75
Argentina,2013,44.5,0,552025140252,12.2
Argentina,2013,19.5,1,552025140252,4.93
Argentina,2013,29.5,1,552025140252,3.16
Argentina,2013,44.5,1,552025140252,3.08
Argentina,2013,64.5,1,552025140252,3.01
Argentina,2013,87.5,1,552025140252,2.23
Argentina,2013,9.5,1,552025140252,0.91
Argentina,2013,9.5,0,552025140252,0.91
Argentina,2014,87.5,0,526319673732,27.16
Argentina,2014,19.5,0,526319673732,21.13
Argentina,2014,29.5,0,526319673732,16.2
Argentina,2014,64.5,0,526319673732,13.72
Argentina,2014,44.5,0,526319673732,12.73
Argentina,2014,19.5,1,526319673732,6.02
Argentina,2014,44.5,1,526319673732,3.77
Argentina,2014,29.5,1,526319673732,3.66
Argentina,2014,64.5,1,526319673732,3.15
Argentina,2014,87.5,1,526319673732,1.89
Argentina,2014,9.5,1,526319673732,0.99
Argentina,2014,9.5,0,526319673732,0.93
Argentina,2015,87.5,0,594749285413,34.38
Argentina,2015,19.5,0,594749285413,18.74
Argentina,2015,64.5,0,594749285413,14.31
Argentina,2015,29.5,0,594749285413,14.13
Argentina,2015,44.5,0,594749285413,12.25
Argentina,2015,19.5,1,594749285413,4.51
Argentina,2015,64.5,1,594749285413,3.55
Argentina,2015,29.5,1,594749285413,3.52
Argentina,2015,44.5,1,594749285413,3.13
Argentina,2015,87.5,1,594749285413,2.01
Argentina,2015,9.5,0,594749285413,1.06
Argentina,2015,9.5,1,594749285413,0.54
Armenia,1990,44.5,0,2256838858,7.51
Armenia,1990,87.5,0,2256838858,7.43
Armenia,1990,64.5,0,2256838858,5.98
Armenia,1990,29.5,0,2256838858,5.21
Armenia,1990,44.5,1,2256838858,4.19
Armenia,1990,19.5,0,2256838858,3.67
Armenia,1990,64.5,1,2256838858,2.68
Armenia,1990,87.5,1,2256838858,2.04
Armenia,1990,29.5,1,2256838858,1.25
Armenia,1990,19.5,1,2256838858,1.16
Armenia,1990,9.5,1,2256838858,0
Armenia,1990,9.5,0,2256838858,0
Armenia,1991,87.5,0,2068526522,17.36
Armenia,1991,29.5,0,2068526522,6.37
Armenia,1991,64.5,1,2068526522,4.44
Armenia,1991,64.5,0,2068526522,4.43
Armenia,1991,44.5,0,2068526522,4.02
Armenia,1991,87.5,1,2068526522,3.78
Armenia,1991,44.5,1,2068526522,2.27
Armenia,1991,19.5,0,2068526522,2.03
Armenia,1991,29.5,1,2068526522,1.17
Armenia,1991,19.5,1,2068526522,0
Armenia,1991,9.5,1,2068526522,0
Armenia,1991,9.5,0,2068526522,0
Armenia,1992,87.5,0,1272577456,10.64
Armenia,1992,64.5,0,1272577456,6.97
Armenia,1992,44.5,0,1272577456,6.1
Armenia,1992,29.5,0,1272577456,4.8
Armenia,1992,64.5,1,1272577456,3.8
Armenia,1992,87.5,1,1272577456,3.75
Armenia,1992,19.5,0,1272577456,3
Armenia,1992,44.5,1,1272577456,1.46
Armenia,1992,19.5,1,1272577456,0.34
Armenia,1992,29.5,1,1272577456,0
Armenia,1992,9.5,1,1272577456,0
Armenia,1992,9.5,0,1272577456,0
Armenia,1993,87.5,1,1201313201,11.3
Armenia,1993,64.5,0,1201313201,8.83
Armenia,1993,87.5,0,1201313201,7.04
Armenia,1993,44.5,0,1201313201,6.72
Armenia,1993,29.5,0,1201313201,5.56
Armenia,1993,64.5,1,1201313201,5.07
Armenia,1993,19.5,0,1201313201,2.3
Armenia,1993,29.5,1,1201313201,1.79
Armenia,1993,44.5,1,1201313201,1.42
Armenia,1993,19.5,1,1201313201,1.02
Armenia,1993,9.5,1,1201313201,0
Armenia,1993,9.5,0,1201313201,0
Armenia,1994,87.5,0,1315158670,24.82
Armenia,1994,87.5,1,1315158670,9.67
Armenia,1994,64.5,0,1315158670,8.49
Armenia,1994,44.5,0,1315158670,8.1
Armenia,1994,64.5,1,1315158670,6.29
Armenia,1994,29.5,0,1315158670,3.37
Armenia,1994,19.5,0,1315158670,1.95
Armenia,1994,44.5,1,1315158670,1.6
Armenia,1994,19.5,1,1315158670,1.34
Armenia,1994,9.5,0,1315158670,0.52
Armenia,1994,29.5,1,1315158670,0.31
Armenia,1994,9.5,1,1315158670,0.27
Armenia,1995,64.5,0,1468317350,11.97
Armenia,1995,44.5,0,1468317350,8.1
Armenia,1995,29.5,0,1468317350,7.25
Armenia,1995,87.5,0,1468317350,7.14
Armenia,1995,87.5,1,1468317350,3.89
Armenia,1995,64.5,1,1468317350,3.73
Armenia,1995,29.5,1,1468317350,3.51
Armenia,1995,19.5,0,1468317350,3.19
Armenia,1995,44.5,1,1468317350,1.76
Armenia,1995,19.5,1,1468317350,0.99
Armenia,1995,9.5,0,1468317350,0.26
Armenia,1995,9.5,1,1468317350,0
Armenia,1996,87.5,0,1596968913,10.75
Armenia,1996,64.5,0,1596968913,7.31
Armenia,1996,44.5,0,1596968913,5.86
Armenia,1996,29.5,0,1596968913,4.57
Armenia,1996,64.5,1,1596968913,3.97
Armenia,1996,44.5,1,1596968913,1.49
Armenia,1996,19.5,0,1596968913,1.25
Armenia,1996,29.5,1,1596968913,1
Armenia,1996,19.5,1,1596968913,0.32
Armenia,1996,9.5,1,1596968913,0.27
Armenia,1996,9.5,0,1596968913,0.26
Armenia,1996,87.5,1,1596968913,0
Armenia,1997,64.5,0,1639492424,8.53
Armenia,1997,44.5,0,1639492424,6.1
Armenia,1997,87.5,1,1639492424,5.84
Armenia,1997,87.5,0,1639492424,3.51
Armenia,1997,29.5,0,1639492424,3.19
Armenia,1997,64.5,1,1639492424,2.63
Armenia,1997,19.5,0,1639492424,1.22
Armenia,1997,44.5,1,1639492424,0.61
Armenia,1997,29.5,1,1639492424,0.34
Armenia,1997,9.5,0,1639492424,0.26
Armenia,1997,19.5,1,1639492424,0
Armenia,1997,9.5,1,1639492424,0
Armenia,1998,87.5,0,1893726437,6.76
Armenia,1998,64.5,0,1893726437,6.58
Armenia,1998,44.5,0,1893726437,4.49
Armenia,1998,29.5,0,1893726437,2.14
Armenia,1998,64.5,1,1893726437,1.99
Armenia,1998,87.5,1,1893726437,1.88
Armenia,1998,44.5,1,1893726437,1.77
Armenia,1998,19.5,0,1893726437,1.19
Armenia,1998,29.5,1,1893726437,0.35
Armenia,1998,9.5,1,1893726437,0.27
Armenia,1998,19.5,1,1893726437,0
Armenia,1998,9.5,0,1893726437,0
Armenia,1999,64.5,0,1845482181,6.3
Armenia,1999,87.5,1,1845482181,5.28
Armenia,1999,44.5,0,1845482181,4.74
Armenia,1999,64.5,1,1845482181,3.03
Armenia,1999,29.5,0,1845482181,2.14
Armenia,1999,19.5,0,1845482181,1.74
Armenia,1999,44.5,1,1845482181,0.75
Armenia,1999,29.5,1,1845482181,0.7
Armenia,1999,19.5,1,1845482181,0
Armenia,1999,9.5,1,1845482181,0
Armenia,1999,9.5,0,1845482181,0
Armenia,1999,87.5,0,1845482181,0
Armenia,2000,87.5,0,1911563665,10.64
Armenia,2000,87.5,1,1911563665,7.52
Armenia,2000,64.5,0,1911563665,5.98
Armenia,2000,44.5,0,1911563665,3.74
Armenia,2000,29.5,0,1911563665,1.76
Armenia,2000,19.5,0,1911563665,1.68
Armenia,2000,29.5,1,1911563665,1.43
Armenia,2000,64.5,1,1911563665,1.37
Armenia,2000,44.5,1,1911563665,0.18
Armenia,2000,19.5,1,1911563665,0
Armenia,2000,9.5,1,1911563665,0
Armenia,2000,9.5,0,1911563665,0
Armenia,2001,64.5,0,2118467913,7.47
Armenia,2001,87.5,0,2118467913,7.46
Armenia,2001,87.5,1,2118467913,6.03
Armenia,2001,44.5,0,2118467913,3.85
Armenia,2001,64.5,1,2118467913,1.38
Armenia,2001,19.5,0,2118467913,1.11
Armenia,2001,9.5,0,2118467913,0.89
Armenia,2001,29.5,0,2118467913,0.7
Armenia,2001,44.5,1,2118467913,0.53
Armenia,2001,29.5,1,2118467913,0.36
Armenia,2001,19.5,1,2118467913,0
Armenia,2001,9.5,1,2118467913,0
Armenia,2002,87.5,0,2376335048,10.32
Armenia,2002,64.5,0,2376335048,9.67
Armenia,2002,29.5,0,2376335048,5.81
Armenia,2002,44.5,0,2376335048,5.26
Armenia,2002,87.5,1,2376335048,1.71
Armenia,2002,19.5,0,2376335048,1.7
Armenia,2002,44.5,1,2376335048,1.28
